accession_id	length	is_complete	is_annotated	isolate_collection_date	location	region	submitter_country	release_date	update_date
EU256095.1	9314.0		True	2002	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256094.1	9305.0		True	2004	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256092.1	9329.0		True	2006	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256091.1	9047.0		True	2006	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256090.1	9330.0		True	2002	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256089.1	9329.0		True	2002	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256088.1	9329.0		True	2003	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256087.1	9273.0		True	2001	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256085.1	9330.0		True	2003	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256084.1	9335.0		True	2003	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256083.1	9329.0		True	2005	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256082.1	9330.0		True	2005	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256081.1	9328.0		True	2002	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256080.1	9329.0			2002	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256079.1	9330.0		True	2005	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256078.1	9332.0		True	2005	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256077.1	9331.0		True	2005	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256076.1	9329.0		True	2004	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256075.1	9330.0		True	2004	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256074.1	9308.0		True	2005	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256073.1	9280.0		True	2002	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256072.1	9285.0		True	2005	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256071.1	9276.0		True	2004	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256070.1	9303.0		True	2003	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256069.1	9378.0		True	2006	Switzerland	Europe	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256068.1	9370.0		True	2006	USA: Massachusetts	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256067.1	9305.0		True	2006	USA: Massachusetts	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256066.1	9330.0		True	2003	USA: Massachusetts	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256065.1	9329.0		True	2006	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256064.1	9329.0		True	2006	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256062.1	9332.0		True	2006	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256061.1	9329.0		True	2006	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256060.1	9393.0		True	2006	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256059.1	9329.0		True	2005	USA: Colorado	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU256058.1	9296.0		True	2005	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256057.1	9312.0		True	2006	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256054.1	9341.0		True	2001	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256053.1	9304.0		True	2001	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256052.1	9323.0		True	2006	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256051.1	9300.0		True	2005	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256050.1	9421.0		True	2006	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256049.1	9304.0		True	2006	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256048.1	9408.0		True	2006	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256047.1	9304.0		True	2006	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256046.1	9395.0		True	2006	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256044.1	9283.0		True	2001	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256043.1	9273.0		True	2005	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256041.1	9309.0		True	2005	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256040.1	9415.0		True	2004	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256039.1	9297.0		True	2004	USA: Massachusetts	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256038.1	9313.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256037.1	9311.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256036.1	9304.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256035.1	9311.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256034.1	9308.0		True	2006	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256033.1	9420.0		True	2005	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256032.1	9302.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256031.1	9302.0		True	2006	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256030.1	9287.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256029.1	9291.0		True	2001	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256028.1	9306.0		True	2001	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256027.1	9417.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256026.1	9309.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256025.1	9283.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256024.1	9347.0		True	2006	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256023.1	9318.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256022.1	9295.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256021.1	9295.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256020.1	9311.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256019.1	9301.0		True	2001	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256018.1	9292.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256017.1	9300.0		True	2005	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256016.1	9293.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256015.1	9296.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256014.1	9273.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256013.1	9302.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256012.1	9311.0		True	2006	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256011.1	9273.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256010.1	9273.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256009.1	9291.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256008.1	9273.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256007.1	9295.0		True	2006	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256006.1	9312.0		True	2006	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256005.1	9306.0		True	2006	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256004.1	9291.0		True	2005	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256003.1	9310.0		True	2006	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256002.1	9318.0		True	2006	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256001.1	9342.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU256000.1	9329.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255999.1	9291.0		True	2002	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255998.1	9305.0		True	2001	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255997.1	9281.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255996.1	9315.0		True	2003	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255995.1	9377.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255994.1	9288.0		True	2005	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255993.1	9398.0		True	2004	USA: Tennessee	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255992.1	9299.0		True	1992	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255991.1	9306.0		True	1989	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255990.1	9310.0		True	1992	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255989.1	9311.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255988.1	9300.0		True	1995	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255987.1	9286.0		True	1989	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255986.1	9305.0		True	1989	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255985.1	9307.0		True	1991	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255984.1	9290.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255983.1	9297.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255982.1	9302.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255981.1	9311.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255980.1	9296.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255979.1	9305.0		True	1991	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255978.1	9292.0		True	1991	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255977.1	9302.0		True	1991	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255976.1	9307.0		True	1992	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255975.1	9303.0		True	1994	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255974.1	9306.0		True	1992	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255973.1	9298.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255971.1	9283.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255970.1	9296.0		True	1992	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255969.1	9300.0		True	1992	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255968.1	9288.0		True	1989	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255966.1	9315.0		True	1997	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255965.1	9302.0		True	1990	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255964.1	9288.0		True	1992	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255963.1	9318.0		True	1992	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255962.1	9047.0		True	1991	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255961.1	9332.0			1991	USA	North America	USA	2008-06-23T00:00:00Z	2014-08-14T00:00:00Z
EU255960.1	9329.0		True	2006	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255958.1	9304.0		True	2005	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255957.1	9334.0		True	2004	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255956.1	9305.0		True	2003	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255955.1	9286.0		True	2002	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255954.1	9372.0		True	2002	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255953.1	9387.0		True	2006	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255952.1	9299.0		True	2005	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255951.1	9410.0		True	2005	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255950.1	9296.0		True	2005	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255949.1	9304.0		True	2005	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255948.1	9306.0		True	2003	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255947.1	9311.0		True	2006	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255946.1	9345.0		True	2005	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255945.1	9297.0		True	2004	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255944.1	9280.0		True	2003	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255943.1	9313.0		True	2003	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255942.1	9309.0		True	2007	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255941.1	9309.0		True	2006	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255940.1	9310.0		True	2006	USA: Massachusetts	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255939.1	9297.0		True	2006	USA: Massachusetts	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255938.1	9310.0		True	2003	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255937.1	9294.0		True	2006	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255936.1	9304.0		True	2006	USA	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255935.1	9307.0		True	2007	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255934.1	9312.0		True	2006	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255933.1	9389.0		True	2003	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255932.1	9415.0		True	2005	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255931.1	9304.0		True	2003	USA: Tennessee	North America	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255930.1	9304.0		True	2005	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255929.1	9303.0		True	2004	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255928.1	9309.0		True	2003	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU255927.1	9299.0		True	2003	Switzerland	Europe	USA	2008-06-16T00:00:00Z	2014-08-14T00:00:00Z
EU155347.2	9289.0		True	2005	Switzerland	Europe	USA	2007-09-24T00:00:00Z	2014-08-14T00:00:00Z
EU595697.1	9293.0		True	2001	USA	North America	USA	2008-04-14T00:00:00Z	2014-08-14T00:00:00Z
EU569723.1	9297.0		True	2005	USA: Massachusetts	North America	USA	2008-03-26T00:00:00Z	2014-08-14T00:00:00Z
EU569722.1	9312.0		True	1989	USA	North America	USA	2008-03-26T00:00:00Z	2014-08-14T00:00:00Z
EU529682.1	9047.0		True	2002	Switzerland	Europe	USA	2008-03-15T00:00:00Z	2014-08-14T00:00:00Z
EU529681.1	9300.0		True	2005	Switzerland	Europe	USA	2008-03-15T00:00:00Z	2014-08-14T00:00:00Z
EU529680.1	9314.0		True	2002	USA: Tennessee	North America	USA	2008-03-15T00:00:00Z	2014-08-14T00:00:00Z
EU529679.1	9292.0		True	2002	USA: Tennessee	North America	USA	2008-03-15T00:00:00Z	2014-08-14T00:00:00Z
EU529678.1	9291.0		True	2005	USA: Tennessee	North America	USA	2008-03-15T00:00:00Z	2014-08-14T00:00:00Z
EU529677.1	9305.0		True	2006	USA: Tennessee	North America	USA	2008-03-15T00:00:00Z	2014-08-14T00:00:00Z
EU529676.1	9310.0		True	2004	USA: Tennessee	North America	USA	2008-03-15T00:00:00Z	2014-08-14T00:00:00Z
EU482888.1	9333.0		True	1992	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482886.1	9333.0		True	2006	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482885.1	9332.0		True	2006	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482884.1	9067.0		True	2004	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482883.1	9335.0		True	2005	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482882.1	9300.0		True	2006	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482881.1	9338.0		True	2003	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482880.1	9332.0		True	2006	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482878.1	9303.0		True	2004	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482877.1	9335.0		True	2001	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482876.1	9437.0		True	2002	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482875.1	9332.0		True	2005	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482874.1	9332.0		True	2005	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482873.1	9288.0		True	2003	Germany	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482872.1	9316.0		True	2004	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482871.1	9287.0		True	2002	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482870.1	9319.0		True	2004	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482869.1	9294.0		True	2002	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482868.1	9294.0		True	2002	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482867.1	9311.0		True	2006	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482866.1	9310.0		True	2006	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482865.1	9283.0		True	2003	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482864.1	9310.0		True	2006	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482863.1	9307.0		True	2006	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482862.1	9303.0		True	2006	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482861.1	9303.0		True	2006	USA: Tennessee	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482860.1	9329.0		True	2003	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482859.1	9329.0		True	2003	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482858.1	9302.0		True	2006	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482857.1	9295.0		True	2005	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482856.1	9302.0		True	2002	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482855.1	9294.0		True	2002	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482854.1	9294.0		True	2001	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482853.1	9297.0		True	2005	Switzerland	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482852.1	9294.0		True	1989	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482850.1	9298.0		True	1990	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482849.1	9329.0		True	1989	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482848.1	9309.0		True	2005	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482847.1	9294.0		True	2004	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482846.1	9308.0		True	2000	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482845.1	9310.0		True	2006	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482844.1	9311.0		True	2006	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482843.1	9304.0		True	2005	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482842.1	9378.0		True	2006	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482841.1	9310.0		True	2004	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482840.1	9315.0		True	2004	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482839.1	9329.0		True	2006	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482838.1	9385.0		True	2006	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482837.1	9294.0		True	2004	USA: Massachusetts	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482836.1	9305.0		True	2002	USA	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482835.1	9311.0		True	2002	USA: New York	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482834.1	9260.0		True	2002	USA: New York	North America	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482833.1	9329.0		True	2003	Germany	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482832.1	9288.0		True	2004	Germany	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU482831.1	9283.0		True	2003	Germany	Europe	USA	2008-03-08T00:00:00Z	2014-08-14T00:00:00Z
EU234065.2	9273.0		True	1990	USA	North America	USA	2007-10-28T00:00:00Z	2014-08-14T00:00:00Z
EU155382.2	9333.0		True	2003	Germany	Europe	USA	2007-09-24T00:00:00Z	2014-08-14T00:00:00Z
EU155381.2	9329.0		True	2004	Germany	Europe	USA	2007-09-24T00:00:00Z	2014-08-14T00:00:00Z
EU155380.2	9386.0		True	2004	Germany	Europe	USA	2007-09-24T00:00:00Z	2014-08-14T00:00:00Z
EU155378.2	9321.0		True	2003	Germany	Europe	USA	2007-09-24T00:00:00Z	2014-08-14T00:00:00Z
EU155377.2	9330.0		True	2006	Switzerland	Europe	USA	2007-09-24T00:00:00Z	2014-08-14T00:00:00Z
EU155376.2	9329.0		True	2006	Switzerland	Europe	USA	2007-09-24T00:00:00Z	2014-08-14T00:00:00Z
